"Date","count","covid_case","covid_trend"
2022-01-25,4384,3171,18.3333333333333
2022-01-26,4334,3422,19
2022-01-27,4309,3985,20
2022-01-28,4010,4194,20.6666666666667
2022-01-29,1625,4177,20.9090909090909
2022-01-30,1176,4184,21
2022-01-31,1168,4126,21.030303030303
2022-02-01,1117,4204,21.1111111111111
2022-02-02,1174,5215,21.3333333333333
2022-02-03,4009,6154,21.6666666666667
2022-02-04,4157,8588,21.8888888888889
2022-02-05,1603,7817,21.969696969697
2022-02-06,1103,6881,22
2022-02-07,4512,5905,22.1212121212121
2022-02-08,4460,11662,22.4444444444444
2022-02-09,4329,11872,23.3333333333333
2022-02-10,4377,11529,24.6666666666667
2022-02-11,4280,13195,25.5555555555556
2022-02-12,1740,11818,25.8787878787879
2022-02-13,1196,11527,26
2022-02-14,4413,12438,25.969696969697
2022-02-15,4264,18870,25.8888888888889
2022-02-16,4221,19683,25.6666666666667
2022-02-17,4093,25634,25.3333333333333
2022-02-18,4006,23177,25.1111111111111
2022-02-19,1643,22087,25.030303030303
2022-02-20,1152,20008,25
2022-02-21,4243,21787,24.969696969697
2022-02-22,4227,41455,24.8888888888889
2022-02-23,4012,37157,24.6666666666667
2022-02-24,3981,35581,24.3333333333333
2022-02-25,3950,36821,24.1111111111111
2022-02-26,1621,35337,24.030303030303
2022-02-27,1133,27967,24
2022-02-28,3966,27877,24.0909090909091
2022-03-01,1308,46924,24.3333333333333
2022-03-02,4176,43667,25
2022-03-03,4255,59256,26
2022-03-04,4198,53179,26.6666666666667
2022-03-05,1635,49438,26.9090909090909
2022-03-06,1158,39546,27
2022-03-07,4339,37472,27.1515151515152
2022-03-08,4257,74215,27.5555555555556
2022-03-09,1506,66842,28.6666666666667
2022-03-10,4036,56590,30.3333333333333
2022-03-11,4016,80424,31.4444444444444
2022-03-12,1677,67798,31.8484848484848
2022-03-13,978,56785,32
2022-03-14,4255,66047,31.8181818181818
2022-03-15,4211,81367,31.3333333333333
2022-03-16,4118,128314,30
2022-03-17,3991,81971,28
2022-03-18,3955,82081,26.6666666666667
2022-03-19,1628,65832,26.1818181818182
2022-03-20,1144,41054,26
2022-03-21,4065,64997,25.8484848484848
2022-03-22,4166,101086,25.4444444444444
2022-03-23,4136,77731,24.3333333333333
2022-03-24,4089,66919,22.6666666666667
2022-03-25,3934,63997,21.5555555555556
2022-03-26,1566,59130,21.1515151515152
2022-03-27,1263,34183,21
2022-03-28,4215,66050,20.9090909090909
2022-03-29,4309,81799,20.6666666666667
2022-03-30,4150,60109,20
2022-03-31,4090,51703,19
2022-04-01,4191,48666,18.3333333333333
2022-04-02,1830,42088,18.0909090909091
2022-04-03,1380,20886,18
2022-04-04,4413,51479,17.8484848484848
2022-04-05,4471,52411,17.4444444444444
2022-04-06,4438,39867,16.3333333333333
2022-04-07,4407,36200,14.6666666666667
2022-04-08,4383,32309,13.5555555555556
2022-04-09,1917,28879,13.1515151515152
2022-04-10,1503,14244,13
2022-04-11,4455,39501,12.9393939393939
2022-04-12,4537,33063,12.7777777777778
2022-04-13,4367,24967,12.3333333333333
2022-04-14,4490,21436,11.6666666666667
2022-04-15,4505,18109,11.2222222222222
2022-04-16,1887,14799,11.0606060606061
2022-04-17,1499,7337,11
2022-04-18,4608,21806,10.969696969697
2022-04-19,4645,18311,10.8888888888889
2022-04-20,4493,15178,10.6666666666667
2022-04-21,4476,13184,10.3333333333333
2022-04-22,4461,12329,10.1111111111111
2022-04-23,2001,10364,10.030303030303
2022-04-24,1562,4759,10
2022-04-25,4677,13552,9.96969696969697
2022-04-26,4702,11508,9.88888888888889
2022-04-27,4688,9104,9.66666666666667
2022-04-28,4660,7724,9.33333333333333
2022-04-29,4227,6450,9.11111111111111
2022-04-30,1899,5460,9.03030303030303
2022-05-01,1622,2646,9
2022-05-02,4754,8708,8.96969696969697
2022-05-03,4666,7434,8.88888888888889
2022-05-04,4574,6641,8.66666666666667
2022-05-05,1707,3590,8.33333333333333
2022-05-06,4245,6639,8.11111111111111
2022-05-07,1924,5973,8.03030303030303
2022-05-08,1581,2713,8
2022-05-09,4697,8138,8
2022-05-10,4550,6200,8
2022-05-11,4830,5693,8
2022-05-12,4612,5172,8
2022-05-13,4514,4763,8
2022-05-14,1969,4022,8
2022-05-15,1715,1682,8
2022-05-16,4719,5883,7.93939393939394
2022-05-17,4710,5041,7.77777777777778
2022-05-18,4599,4556,7.33333333333333
2022-05-19,4688,4109,6.66666666666667
2022-05-20,4618,3585,6.22222222222222
2022-05-21,2017,2901,6.06060606060606
2022-05-22,1707,1213,6
2022-05-23,4866,4269,6
2022-05-24,4813,3579,6
2022-05-25,4865,2786,6
2022-05-26,4796,3029,6
2022-05-27,4529,2274,6
2022-05-28,2037,2013,6
2022-05-29,1758,1119,6
2022-05-30,4802,3332,6
2022-05-31,4794,2922,6
2022-06-01,1907,1821,6
2022-06-02,4850,2439,6
2022-06-03,4746,2240,6
2022-06-04,2025,1717,6
2022-06-05,1607,736,6
2022-06-06,1589,952,5.96969696969697
2022-06-07,4826,2614,5.88888888888889
2022-06-08,4852,2007,5.66666666666667
2022-06-09,4917,1534,5.33333333333333
2022-06-10,4688,1382,5.11111111111111
2022-06-11,2169,1154,5.03030303030303
2022-06-12,1715,660,5
2022-06-13,4955,1759,5
2022-06-14,4813,1687,5
2022-06-15,4683,1539,5
2022-06-16,4791,1274,5
2022-06-17,4590,1233,5
2022-06-18,2107,1106,5
2022-06-19,1707,706,5
2022-06-20,4942,2032,5
2022-06-21,4870,1771,5
2022-06-22,4994,1576,5
2022-06-23,4820,1581,5
2022-06-24,4656,1544,5
2022-06-25,2027,1306,5
2022-06-26,1690,595,5
2022-06-27,4999,2467,5.03030303030303
2022-06-28,4869,2461,5.11111111111111
2022-06-29,4684,2276,5.33333333333333
2022-06-30,4262,2338,5.66666666666667
2022-07-01,4842,2771,5.88888888888889
2022-07-02,2115,2429,5.96969696969697
2022-07-03,1844,1156,6
2022-07-04,5057,4765,6.09090909090909
2022-07-05,4919,4757,6.33333333333333
2022-07-06,5112,4573,7
2022-07-07,4807,4596,8
2022-07-08,4828,4892,8.66666666666667
2022-07-09,2117,5228,8.90909090909091
2022-07-10,1699,2615,9
2022-07-11,4995,9402,9.06060606060606
2022-07-12,4997,9353,9.22222222222222
2022-07-13,4606,9643,9.66666666666667
2022-07-14,4816,8941,10.3333333333333
2022-07-15,4691,9447,10.7777777777778
2022-07-16,2043,8560,10.9393939393939
2022-07-17,1675,4888,11
2022-07-18,5002,18024,11
2022-07-19,4927,17186,11
2022-07-20,5045,16650,11
2022-07-21,4676,15364,11
2022-07-22,4705,14817,11
2022-07-23,1953,13794,11
2022-07-24,1581,5961,11
2022-07-25,4732,23047,10.969696969697
2022-07-26,4806,20056,10.8888888888889
2022-07-27,4792,18144,10.6666666666667
2022-07-28,4667,17494,10.3333333333333
2022-07-29,4488,16534,10.1111111111111
2022-07-30,1955,14130,10.030303030303
2022-07-31,1639,7310,10
2022-08-01,4505,24598,10
2022-08-02,4530,22993,10
2022-08-03,4546,20210,10
2022-08-04,4678,20774,10
2022-08-05,4620,20145,10
2022-08-06,1903,18346,10
2022-08-07,1642,7853,10
2022-08-08,4825,29465,9.96969696969697
2022-08-09,4232,26045,9.88888888888889
2022-08-10,4373,24491,9.66666666666667
2022-08-11,4456,22812,9.33333333333333
2022-08-12,4529,21838,9.11111111111111
2022-08-13,1815,19576,9.03030303030303
2022-08-14,1534,8233,9
2022-08-15,1649,13048,9
2022-08-16,4786,32505,9
2022-08-17,4870,28356,9
2022-08-18,4757,21012,9
2022-08-19,4643,19955,9
2022-08-20,2048,16734,9
2022-08-21,1758,7389,9
2022-08-22,4946,25661,8.93939393939394
2022-08-23,4922,20561,8.77777777777778
2022-08-24,4959,17713,8.33333333333333
2022-08-25,4981,15748,7.66666666666667
2022-08-26,4711,14577,7.22222222222222
2022-08-27,2038,13039,7.06060606060606
2022-08-28,1649,5752,7
2022-08-29,5125,20406,6.96969696969697
2022-08-30,5088,15900,6.88888888888889
2022-08-31,4961,13313,6.66666666666667
2022-09-01,5133,15558,6.33333333333333
2022-09-02,5026,13880,6.11111111111111
2022-09-03,2114,11926,6.03030303030303
2022-09-04,1691,5316,6
2022-09-05,4730,18762,6
2022-09-06,4460,14526,6
2022-09-07,4771,13063,6
2022-09-08,4491,12303,6
2022-09-09,1554,6071,6
2022-09-10,1395,4800,6
2022-09-11,1438,6285,6
2022-09-12,1647,9545,5.96969696969697
2022-09-13,5058,17377,5.88888888888889
2022-09-14,5008,11812,5.66666666666667
2022-09-15,4998,9216,5.33333333333333
2022-09-16,4837,7653,5.11111111111111
2022-09-17,1995,5963,5.03030303030303
2022-09-18,1719,3197,5
2022-09-19,5162,9728,5
2022-09-20,5138,7351,5
2022-09-21,5205,6149,5
2022-09-22,4942,5617,5
2022-09-23,4942,5643,5
2022-09-24,2145,4881,5
2022-09-25,1629,2332,5
2022-09-26,5060,8542,4.96969696969697
2022-09-27,5106,7110,4.88888888888889
2022-09-28,5177,6259,4.66666666666667
2022-09-29,5019,5790,4.33333333333333
2022-09-30,4834,5578,4.11111111111111
2022-10-01,2044,4786,4.03030303030303
2022-10-02,1639,2023,4
2022-10-03,1388,3083,4
2022-10-04,4985,7664,4
2022-10-05,4956,5518,4
2022-10-06,4985,4316,4
2022-10-07,4839,3958,4
2022-10-08,2013,3550,4
2022-10-09,1563,1491,4
2022-10-10,1767,3049,4
2022-10-11,4831,6792,4
2022-10-12,5104,5243,4
2022-10-13,5131,4830,4
2022-10-14,4847,4572,4
2022-10-15,2201,4186,4
2022-10-16,1676,1915,4
2022-10-17,4929,7524,4.03030303030303
2022-10-18,5014,5891,4.11111111111111
2022-10-19,4873,5408,4.33333333333333
2022-10-20,4872,5053,4.66666666666667
2022-10-21,4739,6011,4.88888888888889
2022-10-22,2022,5170,4.96969696969697
2022-10-23,1645,2434,5
2022-10-24,5005,10055,5
2022-10-25,4879,7901,5
2022-10-26,5025,6846,5
2022-10-27,4961,7477,5
2022-10-28,4768,7572,5
2022-10-29,2009,6703,5
2022-10-30,1530,3099,5
2022-10-31,4846,13014,5.03030303030303
2022-11-01,4973,10933,5.11111111111111
2022-11-02,4929,9542,5.33333333333333
2022-11-03,4753,8672,5.66666666666667
2022-11-04,4795,8096,5.88888888888889
2022-11-05,2041,7157,5.96969696969697
2022-11-06,1578,3317,6
2022-11-07,4929,14156,6
2022-11-08,5023,12479,6
2022-11-09,4954,11069,6
2022-11-10,4842,10897,6
2022-11-11,4681,10827,6
2022-11-12,2022,9257,6
2022-11-13,1594,3645,6
2022-11-14,4906,15536,6
2022-11-15,4942,12474,6
2022-11-16,4869,10840,6
2022-11-17,4655,9733,6
2022-11-18,4614,10119,6
2022-11-19,1899,8800,6
2022-11-20,1579,3821,6
2022-11-21,4975,15610,6
2022-11-22,4832,13493,6
2022-11-23,4835,11447,6
2022-11-24,4790,10677,6
2022-11-25,4605,10157,6
2022-11-26,1904,9152,6
2022-11-27,1651,3791,6
2022-11-28,4853,15500,6
2022-11-29,4781,12284,6
2022-11-30,4273,11027,6
2022-12-01,4789,10482,6
2022-12-02,4756,10361,6
2022-12-03,2003,8523,6
2022-12-04,1697,3920,6
2022-12-05,4974,16368,6
2022-12-06,5011,13742,6
2022-12-07,4998,11973,6
2022-12-08,4974,11842,6
2022-12-09,4689,11682,6
2022-12-10,1915,9595,6
2022-12-11,1634,3907,6
2022-12-12,5027,17688,6
2022-12-13,4995,15170,6
2022-12-14,4964,12826,6
2022-12-15,4956,12392,6
2022-12-16,4716,12395,6
2022-12-17,1870,10636,6
2022-12-18,1596,4190,6
2022-12-19,4814,18209,6.03030303030303
2022-12-20,4992,15555,6.11111111111111
2022-12-21,4829,13935,6.33333333333333
2022-12-22,4713,12405,6.66666666666667
2022-12-23,4368,12075,6.88888888888889
2022-12-24,1929,10494,6.96969696969697
2022-12-25,1580,3579,7
2022-12-26,4630,18717,7
2022-12-27,4657,15772,7
2022-12-28,4681,13388,7
2022-12-29,4249,11665,7
2022-12-30,4214,11593,7
2022-12-31,1804,9980,7
2023-01-01,1519,3302,7
2023-01-02,4486,16955,6.93939393939394
2023-01-03,4691,13908,6.77777777777778
2023-01-04,4802,11502,6.33333333333333
2023-01-05,4675,10403,5.66666666666667
2023-01-06,4805,9914,5.22222222222222
2023-01-07,2026,7814,5.06060606060606
2023-01-08,1651,2841,5
2023-01-09,4994,12133,4.96969696969697
2023-01-10,4996,9527,4.88888888888889
2023-01-11,4953,7942,4.66666666666667
2023-01-12,4895,7192,4.33333333333333
2023-01-13,4690,6640,4.11111111111111
2023-01-14,2027,5745,4.03030303030303
2023-01-15,1553,2135,4
2023-01-16,4954,8542,3.96969696969697
2023-01-17,5025,6632,3.88888888888889
2023-01-18,4917,5495,3.66666666666667
2023-01-19,4874,5004,3.33333333333333
2023-01-20,4552,5158,3.11111111111111
2023-01-21,1465,2313,3.03030303030303
2023-01-22,1288,1438,3
2023-01-23,1451,2125,3
2023-01-24,1161,3184,3
2023-01-25,4467,6810,3
2023-01-26,4506,5081,3
2023-01-27,4879,4061,3
2023-01-28,2052,2921,3
2023-01-29,1657,919,3
2023-01-30,5146,3694,3
2023-01-31,4990,3275,3
2023-02-01,5056,2879,3
2023-02-02,5029,2548,3
2023-02-03,5020,2433,3
2023-02-04,2116,2296,3
2023-02-05,1779,814,3
2023-02-06,5158,3042,2.96969696969697
2023-02-07,5155,2897,2.88888888888889
2023-02-08,5238,2457,2.66666666666667
2023-02-09,5099,2366,2.33333333333333
2023-02-10,4928,2289,2.11111111111111
2023-02-11,2117,2125,2.03030303030303
2023-02-12,1690,741,2
2023-02-13,5156,2698,2
2023-02-14,5104,2568,2
2023-02-15,5063,2278,2
2023-02-16,4953,2095,2
2023-02-17,4883,1976,2
2023-02-18,2084,1905,2
2023-02-19,1747,701,2
2023-02-20,5138,2500,2.03030303030303
2023-02-21,5072,2346,2.11111111111111
2023-02-22,5092,2115,2.33333333333333
2023-02-23,5050,1956,2.66666666666667
2023-02-24,4850,1920,2.88888888888889
2023-02-25,2124,1764,2.96969696969697
2023-02-26,1695,621,3
2023-02-27,5045,2324,3
2023-02-28,4884,2299,3
2023-03-01,1853,1194,3
2023-03-02,5038,2294,3
2023-03-03,5062,2212,3
2023-03-04,2125,2006,3
2023-03-05,1771,734,3
2023-03-06,5073,2741,3
2023-03-07,5105,2443,3
2023-03-08,5111,2128,3
2023-03-09,5058,2168,3
2023-03-10,5001,1976,3
2023-03-11,2138,1824,3
2023-03-12,1619,689,3
2023-03-13,5119,2396,3
2023-03-14,5128,2308,3
2023-03-15,5227,1976,3
2023-03-16,5242,1988,3
2023-03-17,4988,1923,3
2023-03-18,2162,1869,3
2023-03-19,1799,688,3
2023-03-20,5180,2836,3
2023-03-21,5073,2718,3
2023-03-22,5140,2463,3
2023-03-23,5156,2190,3
2023-03-24,4987,2266,3
2023-03-25,2175,2205,3
2023-03-26,1836,772,3
2023-03-27,5274,3113,3
2023-03-28,5164,2969,3
2023-03-29,5218,2732,3
2023-03-30,5118,2477,3
2023-03-31,5061,2521,3
2023-04-01,2202,2400,3
2023-04-02,1924,842,3
2023-04-03,5350,3584,3
2023-04-04,5264,3351,3
2023-04-05,5077,2879,3
2023-04-06,5176,2664,3
2023-04-07,5184,2584,3
2023-04-08,2252,2285,3
2023-04-09,1785,826,3
2023-04-10,5340,3485,3
2023-04-11,5233,3495,3
2023-04-12,5284,2815,3
2023-04-13,5083,3009,3
2023-04-14,5160,2918,3
2023-04-15,2164,2601,3
2023-04-16,1827,1055,3
2023-04-17,5270,4366,3
2023-04-18,5099,4246,3
2023-04-19,5321,3680,3
2023-04-20,5134,3478,3
2023-04-21,5240,3530,3
2023-04-22,2316,2958,3
2023-04-23,1803,1019,3
2023-04-24,5369,4145,3
2023-04-25,5413,4217,3
2023-04-26,5262,3721,3
2023-04-27,5223,3590,3
2023-04-28,4937,3661,3
2023-04-29,1962,3341,3
2023-04-30,1778,1111,3
2023-05-01,2796,3963,3
2023-05-02,5312,5132,3
2023-05-03,5231,4925,3
2023-05-04,4816,4645,3
2023-05-05,1494,2381,3
2023-05-06,1955,3761,3
2023-05-07,1732,1641,3
2023-05-08,5077,5744,3
2023-05-09,5329,5620,3
2023-05-10,5052,4855,3
2023-05-11,5168,5128,3
2023-05-12,4991,4573,3
2023-05-13,2323,4181,3
2023-05-14,1870,1427,3
2023-05-15,5219,6195,3
2023-05-16,5083,6043,3
2023-05-17,5138,5061,3
2023-05-18,4989,4632,3
2023-05-19,4801,4370,3
2023-05-20,2363,4194,3
2023-05-21,1795,1269,3
2023-05-22,5190,5361,3
2023-05-23,5051,5309,3
2023-05-24,5300,4432,3
2023-05-25,4946,4213,3
2023-05-26,5023,4078,3
2023-05-27,1998,2373,3
2023-05-28,1654,1393,3
2023-05-29,2166,3321,2.96969696969697
2023-05-30,5024,5984,2.88888888888889
2023-05-31,5082,5568,2.66666666666667
2023-06-01,5036,4710,2.33333333333333
2023-06-02,5164,4149,2.11111111111111
2023-06-03,2366,3748,2.03030303030303
2023-06-04,1889,1175,2
2023-06-05,5006,4734,2
2023-06-06,1804,2785,2
2023-06-07,5206,4865,2
2023-06-08,5073,4671,2
2023-06-09,5200,3861,2
2023-06-10,2136,3506,2
2023-06-11,1724,866,2
2023-06-12,5279,4758,2
2023-06-13,5248,4207,2
2023-06-14,5165,3720,2
2023-06-15,5097,3548,2
2023-06-16,5228,3463,2
2023-06-17,2327,3212,2
2023-06-18,1737,1047,2
2023-06-19,5393,4454,2
2023-06-20,5250,4267,2
2023-06-21,5191,3466,2
2023-06-22,5200,3510,2
2023-06-23,5011,3440,2
2023-06-24,2228,3334,2
2023-06-25,1837,1141,2
2023-06-26,5257,4867,2
2023-06-27,5265,4615,2
2023-06-28,5311,4088,2
2023-06-29,4790,3838,2
2023-06-30,4907,3836,2
2023-07-01,2328,3479,2
2023-07-02,1925,1129,2
2023-07-03,5351,5575,2
2023-07-04,5070,5328,2
2023-07-05,5228,4846,2
2023-07-06,5154,5170,2
2023-07-07,5165,5092,2
2023-07-08,2198,4442,2
2023-07-09,1744,1375,2
2023-07-10,5222,6511,2.03030303030303
2023-07-11,4987,6413,2.11111111111111
2023-07-12,5157,5484,2.33333333333333
2023-07-13,4931,5489,2.66666666666667
2023-07-14,4770,5701,2.88888888888889
2023-07-15,2098,4950,2.96969696969697
2023-07-16,1705,1779,3
2023-07-17,5299,8377,3
2023-07-18,5072,8204,3
2023-07-19,5188,7471,3
2023-07-20,5205,7719,3
2023-07-21,5175,7731,3
2023-07-22,2164,7904,3
2023-07-23,1530,2235,3
2023-07-24,5188,10222,3.03030303030303
2023-07-25,5092,10169,3.11111111111111
2023-07-26,5330,9207,3.33333333333333
2023-07-27,5100,8887,3.66666666666667
2023-07-28,4945,8755,3.88888888888889
2023-07-29,2090,8062,3.96969696969697
2023-07-30,1753,2624,4
2023-07-31,4900,11888,3.96969696969697
2023-08-01,4827,11939,3.88888888888889
2023-08-02,4966,9998,3.66666666666667
2023-08-03,4874,10403,3.33333333333333
2023-08-04,4915,9621,3.11111111111111
2023-08-05,2156,8594,3.03030303030303
2023-08-06,1787,2996,3
2023-08-07,5211,12332,3
2023-08-08,5040,12075,3
2023-08-09,4919,10305,3
2023-08-10,4128,9235,3
2023-08-11,4734,8558,3
2023-08-12,2126,8166,3
2023-08-13,1784,2729,3
2023-08-14,4843,9375,3
2023-08-15,1825,5875,3
2023-08-16,5010,10124,3
2023-08-17,4978,9492,3
2023-08-18,5161,8354,3
2023-08-19,2158,7327,3
2023-08-20,1857,2329,3
2023-08-21,5333,9672,2.96969696969697
2023-08-22,5136,8823,2.88888888888889
2023-08-23,5103,7179,2.66666666666667
2023-08-24,5113,6872,2.33333333333333
2023-08-25,5057,6730,2.11111111111111
2023-08-26,2214,6012,2.03030303030303
2023-08-27,1757,1905,2
2023-08-28,5245,8485,2
2023-08-29,5084,7470,2
2023-08-30,5167,6423,2
2023-08-31,5190,2141,2
2023-09-01,5329,0,2
2023-09-02,2244,0,2
2023-09-03,1986,0,2
2023-09-04,5436,0,2
2023-09-05,5588,0,2
2023-09-06,5525,0,2
2023-09-07,5355,0,2
2023-09-08,5403,0,2
2023-09-09,2294,0,2
2023-09-10,1883,0,2
2023-09-11,5530,0,2
2023-09-12,5533,0,2
2023-09-13,5373,0,2
2023-09-14,5204,0,2
2023-09-15,4931,0,2
2023-09-16,2008,0,2
2023-09-17,1809,0,2
2023-09-18,5365,0,2
2023-09-19,5363,0,2
2023-09-20,5215,0,2
2023-09-21,5274,0,2
2023-09-22,4984,0,2
2023-09-23,2129,0,2
2023-09-24,1790,0,2
2023-09-25,4835,0,2
2023-09-26,4098,0,2
2023-09-27,4399,0,2
2023-09-28,1602,0,2
2023-09-29,1506,0,2
2023-09-30,1441,0,2
2023-10-01,1872,0,2
2023-10-02,2195,0,2
2023-10-03,1633,0,2
2023-10-04,5243,0,2
2023-10-05,5242,0,2
2023-10-06,5021,0,2
2023-10-07,2201,0,2
2023-10-08,1868,0,2
2023-10-09,1787,0,2
2023-10-10,5107,0,2
2023-10-11,5111,0,2
2023-10-12,5060,0,2
2023-10-13,4976,0,2
2023-10-14,1945,0,2
2023-10-15,1765,0,2
2023-10-16,5062,0,2
2023-10-17,4942,0,2
2023-10-18,4924,0,2
2023-10-19,4644,0,2
2023-10-20,4893,0,2
2023-10-21,1966,0,2
2023-10-22,1574,0,2
2023-10-23,4990,0,2
2023-10-24,4900,0,2
2023-10-25,4980,0,2
2023-10-26,4906,0,2
2023-10-27,4770,0,2
2023-10-28,1935,0,2
2023-10-29,1713,0,2
2023-10-30,4885,0,1.96969696969697
2023-10-31,4876,0,1.88888888888889
2023-11-01,4849,0,1.66666666666667
2023-11-02,4900,0,1.33333333333333
2023-11-03,4657,0,1.11111111111111
2023-11-04,2141,0,1.03030303030303
2023-11-05,1609,0,1
2023-11-06,4847,0,1.03030303030303
2023-11-07,4846,0,1.11111111111111
2023-11-08,4969,0,1.33333333333333
2023-11-09,4917,0,1.66666666666667
2023-11-10,4837,0,1.88888888888889
2023-11-11,1979,0,1.96969696969697
2023-11-12,1692,0,2
2023-11-13,4966,0,2
2023-11-14,4937,0,2
2023-11-15,4814,0,2
2023-11-16,4423,0,2
2023-11-17,4626,0,2
2023-11-18,1959,0,2
2023-11-19,1721,0,2
2023-11-20,5055,0,2
2023-11-21,4915,0,2
2023-11-22,4823,0,2
2023-11-23,4924,0,2
2023-11-24,4743,0,2
2023-11-25,1818,0,2
2023-11-26,1701,0,2
2023-11-27,4904,0,1.96969696969697
2023-11-28,4952,0,1.88888888888889
2023-11-29,4952,0,1.66666666666667
2023-11-30,4811,0,1.33333333333333
2023-12-01,4524,0,1.11111111111111
2023-12-02,1839,0,1.03030303030303
2023-12-03,1587,0,1
2023-12-04,4765,0,1
2023-12-05,4752,0,1
2023-12-06,4790,0,1
2023-12-07,4733,0,1
2023-12-08,4633,0,1
2023-12-09,1867,0,1
2023-12-10,1686,0,1
2023-12-11,4706,0,1
2023-12-12,4707,0,1
2023-12-13,4924,0,1
2023-12-14,4895,0,1
2023-12-15,4528,0,1
2023-12-16,2126,0,1
2023-12-17,1410,0,1
2023-12-18,4793,0,1
2023-12-19,4626,0,1
2023-12-20,4604,0,1
2023-12-21,4574,0,1
2023-12-22,4243,0,1
2023-12-23,2025,0,1
2023-12-24,1673,0,1
2023-12-25,1852,0,1
2023-12-26,4322,0,1
2023-12-27,4123,0,1
2023-12-28,4556,0,1
2023-12-29,4206,0,1
2023-12-30,1909,0,1
2023-12-31,1678,0,1
2024-01-01,1376,0,1
2024-01-02,4092,0,1
2024-01-03,4354,0,1
2024-01-04,4385,0,1
2024-01-05,4425,0,1
2024-01-06,1969,0,1
2024-01-07,1690,0,1
2024-01-08,4555,0,1
2024-01-09,4401,0,1
2024-01-10,4411,0,1
2024-01-11,4320,0,1
2024-01-12,4396,0,1
2024-01-13,1976,0,1
2024-01-14,1756,0,1
2024-01-15,4528,0,1
2024-01-16,4435,0,1
2024-01-17,4534,0,1
2024-01-18,4277,0,1
2024-01-19,4468,0,1
2024-01-20,2043,0,1
2024-01-21,1720,0,1
2024-01-22,4563,0,1
2024-01-23,4226,0,1
2024-01-24,4434,0,1
2024-01-25,4348,0,1
2024-01-26,4363,0,1
2024-01-27,2042,0,1
2024-01-28,1750,0,1
2024-01-29,4550,0,1
2024-01-30,4510,0,1
2024-01-31,4442,0,1
2024-02-01,4727,0,1
2024-02-02,4544,0,1
2024-02-03,2158,0,1
2024-02-04,1739,0,1
2024-02-05,4833,0,1
2024-02-06,4668,0,1
2024-02-07,4654,0,1
2024-02-08,4155,0,1
2024-02-09,1599,0,1
2024-02-10,1434,0,1
2024-02-11,1616,0,1
2024-02-12,1596,0,1
2024-02-13,4565,0,1
2024-02-14,4698,0,1
2024-02-15,4706,0,1
2024-02-16,4673,0,1
2024-02-17,2173,0,1
2024-02-18,1756,0,1
2024-02-19,4736,0,1
2024-02-20,4810,0,1
2024-02-21,4739,0,1
2024-02-22,4665,0,1
2024-02-23,4523,0,1
2024-02-24,2176,0,1
2024-02-25,1783,0,1
2024-02-26,4702,0,1
2024-02-27,4712,0,1
2024-02-28,4700,0,1
2024-02-29,4398,0,1
2024-03-01,1697,0,1
2024-03-02,1875,0,1
2024-03-03,1717,0,1
2024-03-04,4596,0,1
2024-03-05,4704,0,1
2024-03-06,4753,0,1
2024-03-07,4779,0,1
2024-03-08,4762,0,1
2024-03-09,1996,0,1
2024-03-10,1705,0,1
2024-03-11,4832,0,1
2024-03-12,4694,0,1
2024-03-13,4688,0,1
2024-03-14,4709,0,1
2024-03-15,4656,0,1
2024-03-16,2187,0,1
2024-03-17,1693,0,1
2024-03-18,4715,0,1
2024-03-19,4801,0,1
2024-03-20,4852,0,1
2024-03-21,4824,0,1
2024-03-22,4766,0,1
2024-03-23,2213,0,1
2024-03-24,1842,0,1
2024-03-25,5006,0,1
2024-03-26,4865,0,1
2024-03-27,4830,0,1
2024-03-28,4807,0,1
2024-03-29,4802,0,1
2024-03-30,2121,0,1
2024-03-31,1741,0,1
2024-04-01,4986,0,1
2024-04-02,5003,0,1
2024-04-03,4870,0,1
2024-04-04,4767,0,1
2024-04-05,4687,0,1
2024-04-06,2048,0,1
2024-04-07,1729,0,1
2024-04-08,4820,0,1
2024-04-09,4904,0,1
2024-04-10,1951,0,1
2024-04-11,4647,0,1
2024-04-12,4822,0,1
2024-04-13,2162,0,1
2024-04-14,1679,0,1
2024-04-15,4906,0,1
2024-04-16,4724,0,1
2024-04-17,4933,0,1
2024-04-18,4839,0,1
2024-04-19,4739,0,1
2024-04-20,2180,0,1
2024-04-21,1741,0,1
2024-04-22,4781,0,1
2024-04-23,4845,0,1
2024-04-24,4773,0,1
2024-04-25,4881,0,1
2024-04-26,4758,0,1
2024-04-27,1992,0,1
2024-04-28,1760,0,1
2024-04-29,4826,0,1
2024-04-30,4747,0,1
2024-05-01,2282,0,1
2024-05-02,4870,0,1
2024-05-03,4705,0,1
2024-05-04,2060,0,1
2024-05-05,1536,0,1
2024-05-06,1594,0,1
2024-05-07,4727,0,1
2024-05-08,4721,0,1
2024-05-09,4881,0,1
2024-05-10,4815,0,1
2024-05-11,2066,0,1
2024-05-12,1807,0,1
2024-05-13,4941,0,1
2024-05-14,4812,0,1
2024-05-15,1795,0,1
2024-05-16,4753,0,1
2024-05-17,4772,0,1
2024-05-18,2034,0,1
2024-05-19,1806,0,1
2024-05-20,4953,0,1
2024-05-21,4928,0,1
2024-05-22,4778,0,1
2024-05-23,4754,0,1
2024-05-24,4778,0,1
2024-05-25,2000,0,1
2024-05-26,1655,0,1
2024-05-27,4748,0,1
2024-05-28,4827,0,1
